celex,date,year,reference,origin,limb,section,act_kind
32019D1217,2019-07-17,2019,EN ISO 12402-4:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-2:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-2:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-3:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-3:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-4:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-4:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-4:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-2:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-3:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-3:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-4:2006,ISO,explicit,none,FULL_LIST
32019D1217,2019-07-17,2019,EN ISO 12402-4:2006,ISO,explicit,none,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2014+A1:2017,CEN,number,none,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2018,CEN,number,none,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2018,CEN,number,none,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2018,CEN,number,none,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2018,CEN,number,none,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2014+A1:2017,CEN,number,none,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2018,CEN,number,none,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2014+A1:2017,CEN,number,none,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2018,CEN,number,withdrawal,FULL_LIST
32019D1254,2019-07-22,2019,EN 71-14:2014+A1:2017,CEN,number,withdrawal,FULL_LIST
32019D1326,2019-08-05,2019,EN IEC 61058-1:2018,IEC,explicit,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 55035:2017,CENELEC,number,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 13309:2010,CEN,number,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 50557:2011,CENELEC,number,none,FULL_LIST
32019D1326,2019-08-05,2019,EN IEC 61058-1:2018,IEC,explicit,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 55035:2017,CENELEC,number,none,FULL_LIST
32019D1326,2019-08-05,2019,EN ISO 13766-1:2018,ISO,explicit,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 63024:2018,IEC,inferred-60000,none,FULL_LIST
32019D1326,2019-08-05,2019,EN IEC 61058-1:2018,IEC,explicit,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 55035:2017,CENELEC,number,none,FULL_LIST
32019D1326,2019-08-05,2019,EN ISO 13766-1:2018,ISO,explicit,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 63024:2018,IEC,inferred-60000,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 61000-6-5:2015,IEC,inferred-60000,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 61000-6-5:2015,IEC,inferred-60000,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 61000-6-5:2015,IEC,inferred-60000,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 13309:2010,CEN,number,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 50557:2011,CENELEC,number,none,FULL_LIST
32019D1326,2019-08-05,2019,EN 61000-6-5:2015,IEC,inferred-60000,none,FULL_LIST
32019D1326,2019-08-05,2019,EN ISO 13766-1:2018,ISO,explicit,withdrawal,FULL_LIST
32019D1326,2019-08-05,2019,EN 55035:2017,CENELEC,number,withdrawal,FULL_LIST
32019D1326,2019-08-05,2019,EN 61000-6-5:2015,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1326,2019-08-05,2019,EN 61000-6-5:2015,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1326,2019-08-05,2019,EN IEC 61058-1:2018,IEC,explicit,withdrawal,FULL_LIST
32019D1326,2019-08-05,2019,EN 63024:2018,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1326,2019-08-05,2019,EN 13309:2010,CEN,number,withdrawal,FULL_LIST
32019D1326,2019-08-05,2019,EN 50557:2011,CENELEC,number,withdrawal,FULL_LIST
32019D1326,2019-08-05,2019,EN 61000-6-5:2015,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN ISO 4126-2:2019,ISO,explicit,none,FULL_LIST
32019D1616,2019-09-27,2019,EN ISO 15494:2018,ISO,explicit,none,FULL_LIST
32019D1616,2019-09-27,2019,EN ISO 21028-2:2018,ISO,explicit,none,FULL_LIST
32019D1616,2019-09-27,2019,EN ISO 21028-2:2018,ISO,explicit,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1252-2:2001,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-5:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-6:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-2:2017,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-5:2017,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1562:2012,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1563:2011,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-1:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-4:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13136:2013,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-5:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-6:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-2:2017,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-5:2017,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1562:2012,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1563:2011,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-1:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-4:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13136:2013,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1252-2:2001,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-5:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-6:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-2:2017,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-5:2017,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1252-2:2001,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1562:2012,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1563:2011,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-1:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-4:2014,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 13136:2013,CEN,number,none,FULL_LIST
32019D1616,2019-09-27,2019,EN 1562:2019,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 1563:2018,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN ISO 4126-2:2019,ISO,explicit,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-1:2014+A1:2018,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-4:2014+A1:2018,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13136:2013+A1:2018,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-5:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-5:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-6:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-6:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-2:2017,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-2:2017,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-2:2017,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-2:2017,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-5:2017,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-5:2017,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN ISO 15494:2018,ISO,explicit,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN ISO 21028-2:2018,ISO,explicit,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-2:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-3:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-5:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13445-6:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-2:2017,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13480-5:2017,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 1252-2:2001,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 1562:2012,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 1563:2011,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-1:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 12516-4:2014,CEN,number,withdrawal,FULL_LIST
32019D1616,2019-09-27,2019,EN 13136:2013,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2013+A3:2018,CEN,number,none,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2019,CEN,number,none,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2019,CEN,number,none,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2019,CEN,number,none,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2019,CEN,number,none,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2013+A3:2018,CEN,number,none,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2019,CEN,number,none,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2013+A3:2018,CEN,number,none,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-1:2014+A1:2018,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-2:2011+A1:2014,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2019,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-4:2013,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-5:2015,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-7:2014+A2:2018,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-8:2018,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-12:2013,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-13:2014,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-14:2018,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 62115:2005,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 62115:2005,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 62115:2005,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 62115:2005,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 62115:2005,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 62115:2005,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-3:2013+A3:2018,CEN,number,withdrawal,FULL_LIST
32019D1728,2019-10-15,2019,EN 71-14:2014+A1:2017,CEN,number,withdrawal,FULL_LIST
32019D1863,2019-11-06,2019,EN 1870-13:2007+A2:2012,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 19085-2:2017,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 1870-13:2007+A2:2012,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 1870-13:2007+A2:2012,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 1870-13:2007+A2:2012,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 19085-2:2017,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 1870-13:2007+A2:2012,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 12100:2010,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 12100:2010,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 786:1996+A2:2009,CEN,number,addition,AMENDING
32019D1863,2019-11-06,2019,EN 61496-1:2013,IEC,inferred-60000,addition,AMENDING
32019D1863,2019-11-06,2019,EN ISO 11200:2014,ISO,explicit,addition,AMENDING
32019D1863,2019-11-06,2019,EN 1037:1995+A1:2008,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 474-1:2006+A4:2013,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 1853:1999+A1:2009,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 1870-6:2002+A1:2009,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 4254-5:2009,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 4254-7:2009,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 14017:2005+A2:2009,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 5395-1:2013,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 5395-3:2013,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 5395-3:2013,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 12013:2000+A1:2008,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 12999:2011+A1:2012,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 13001-3-1:2012+A1:2013,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 13135:2013,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 13684:2004+A3:2009,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 15895:2011,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 692:2005+A1:2009,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 693:2001+A2:2011,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 13736:2003+A1:2009,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 848-1:2007+A2:2012,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 1710:2005+A1:2008,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 50569:2013,CENELEC,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 50570:2013,CENELEC,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 50571:2013,CENELEC,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 50636-2-107:2015,CENELEC,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 60335-1:2012,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 60335-1:2012,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 60745-2-1:2010,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 60745-2-17:2010,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 62841-3-1:2014,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 61029-2-4:2011,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 62841-3-6:2014,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 62841-3-9:2015,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 62841-3-10:2015,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 13241:2003+A2:2016,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 786:1996+A2:2009,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 1870-14:2007+A2:2012,CEN,number,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 61496-1:2013,IEC,inferred-60000,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN ISO 11200:2014,ISO,explicit,withdrawal,AMENDING
32019D1863,2019-11-06,2019,EN 1870-13:2007+A2:2012,CEN,number,withdrawal,AMENDING
32019D1923,2019-11-18,2019,EN 17064:2018,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-1:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-3:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-4:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-5:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-8:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 17064:2018,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 17064:2018,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-1:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-3:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-4:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-5:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927-8:2004,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927:2019,CEN,number,none,FULL_LIST
32019D1923,2019-11-18,2019,EN 17064:2018,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 17064:2018,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1021-1:2014,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1021-2:2014,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1838:2013,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1907:2017,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12929-1:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13243:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13501-1:2007+A1:2009,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 50172:2004,CENELEC,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 50272-1:2010,CENELEC,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 50272-2:2001,CENELEC,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 60204-1:2006,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 60695-11-10:2013,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 61730-1:2007,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 61730-2:2007,IEC,inferred-60000,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN ISO 7010:2012,ISO,explicit,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN ISO 8528-13:2016,ISO,explicit,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2019,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2019,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1907:2017,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1908:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1909:2017,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12397:2017,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12408:2004,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927:2019,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12929:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12930:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13107:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13223:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13243:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13796:2017,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927:2019,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12927:2019,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1559-2:2014,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1709:2019,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1907:2017,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1908:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 1909:2017,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 10228-1:2016,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12385-2:2002+A1:2008,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12385-4:2002+A1:2008,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12385-8:2002,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12385-9:2002,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12397:2017,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12408:2004,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12929-1:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12929-2:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 12930:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13107:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13223:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13243:2015,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13411-2:2001+A1:2008,CEN,number,withdrawal,FULL_LIST
32019D1923,2019-11-18,2019,EN 13411-3:2004+A1:2008,CEN,number,withdrawal,FULL_LIST
